gameDate,gamePk,gameGuid,link,gameType,season,officialDate,description,dayNight,gamedayType,doubleHeader,tiebreaker,seriesDescription,seriesGameNumber,gamesInSeries,gameNumber,status_abstractGameState,status_detailedState,venue_id,venue_name,home_team_id,home_team_name,home_team_abbreviation,home_score,home_isWinner,away_team_id,away_team_name,away_team_abbreviation,away_score,away_isWinner,playerId,fullName,firstName,lastName,primaryNumber,birthDate,currentAge,height,weight,primaryPosition_code,primaryPosition_name,batSide_code,batSide_description,pitchHand_code,pitchHand_description,gameLogSummary,atBats,hits,doubles,triples,homeRuns,rbi,runs,strikeOuts,baseOnBalls,stolenBases,caughtStealing,groundIntoDoublePlay,plateAppearances,totalBases,inningsPitched,earnedRuns,hitsAllowed,homeRunsAllowed,strikeOutsPitching,baseOnBallsPitching,pitchesThrown,wins,losses,saves,note
2026-04-11,824697,7e2c23de-7829-4ccc-a7b1-c0896f9c7a0c,/api/v1.1/game/824697/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,17,Wrigley Field,112,Chicago Cubs,CHC,3,False,134,Pittsburgh Pirates,PIT,4,True,682995,Hunter Barco,Hunter,Barco,45,2000-12-15,25,"6' 4""",229,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,824697,7e2c23de-7829-4ccc-a7b1-c0896f9c7a0c,/api/v1.1/game/824697/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,17,Wrigley Field,112,Chicago Cubs,CHC,3,False,134,Pittsburgh Pirates,PIT,4,True,804606,Konnor Griffin,Konnor,Griffin,6,2006-04-24,19,"6' 3""",222,6,Shortstop,R,Right,R,Right,"1-5 | 2 K, SB",5,1,0,0,0,0,0,2,0,1,0,0,5,1,,,,,,,,,,,
2026-04-11,824697,7e2c23de-7829-4ccc-a7b1-c0896f9c7a0c,/api/v1.1/game/824697/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,17,Wrigley Field,112,Chicago Cubs,CHC,3,False,134,Pittsburgh Pirates,PIT,4,True,656811,Ryan O'Hearn,Ryan,O'Hearn,29,1993-07-26,32,"6' 2""",220,3,First Base,L,Left,L,Left,"0-3 | BB, RBI",3,0,0,0,0,1,0,0,1,0,0,0,5,0,,,,,,,,,,,
2026-04-11,824697,7e2c23de-7829-4ccc-a7b1-c0896f9c7a0c,/api/v1.1/game/824697/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,17,Wrigley Field,112,Chicago Cubs,CHC,3,False,134,Pittsburgh Pirates,PIT,4,True,542303,Marcell Ozuna,Marcell,Ozuna,24,1990-11-12,35,"6' 1""",251,10,Designated Hitter,R,Right,R,Right,"0-4 | BB, K, R",4,0,0,0,0,0,1,1,1,0,0,1,5,0,,,,,,,,,,,
2026-04-11,824697,7e2c23de-7829-4ccc-a7b1-c0896f9c7a0c,/api/v1.1/game/824697/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,17,Wrigley Field,112,Chicago Cubs,CHC,3,False,134,Pittsburgh Pirates,PIT,4,True,693304,Nick Gonzales,Nicholas,Gonzales,3,1999-05-27,26,"5' 8""",193,4,Second Base,R,Right,R,Right,0-1 | R,1,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,
2026-04-11,824697,7e2c23de-7829-4ccc-a7b1-c0896f9c7a0c,/api/v1.1/game/824697/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,17,Wrigley Field,112,Chicago Cubs,CHC,3,False,134,Pittsburgh Pirates,PIT,4,True,677952,Braxton Ashcraft,Braxton,Ashcraft,35,1999-10-05,26,"6' 5""",218,1,Pitcher,L,Left,R,Right,"5.0 IP, ER, 9 K, BB",,,,,,,,,,,,,,,5.0,1,4,0,9,1,77,0,0,0,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,693686,Spencer Miles,Spencer,Miles,62,2000-07-26,25,"6' 3""",180,1,Pitcher,L,Left,R,Right,"3.2 IP, 0 ER, 2 K, BB",,,,,,,,,,,,,,,3.2,0,1,0,2,1,43,0,0,0,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,667297,Tommy Nance,Thomas,Nance,45,1991-03-19,35,"6' 6""",235,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,686973,Louis Varland,Louis,Varland,77,1997-12-09,28,"6' 1""",205,1,Pitcher,L,Left,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,666149,Tyler Fitzgerald,Tyler,Fitzgerald,48,1997-09-15,28,"6' 2""",214,4,Second Base,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,573009,Joe Mantiply,Joseph,Mantiply,35,1991-03-01,35,"6' 4""",219,1,Pitcher,R,Right,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,676391,Ernie Clement,Ernie,Clement,22,1996-03-22,30,"6' 0""",170,5,Third Base,R,Right,R,Right,1-4,4,1,0,0,0,0,0,0,0,0,0,1,4,1,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,662139,Daulton Varsho,Daulton,Varsho,5,1996-07-02,29,"5' 8""",207,8,Outfielder,L,Left,R,Right,"1-4 | HR, 2 RBI, R",4,1,0,0,1,2,1,0,0,0,0,0,4,4,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,665926,Andrés Giménez,Andrés,Giménez,0,1998-09-04,27,"5' 11""",161,4,Second Base,L,Left,R,Right,"0-2 | BB, K",2,0,0,0,0,0,0,1,1,0,0,0,3,0,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,592332,Kevin Gausman,Kevin,Gausman,34,1991-01-06,35,"6' 2""",205,1,Pitcher,L,Left,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,641778,Eric Lauer,Eric,Lauer,56,1995-06-03,30,"6' 3""",209,1,Pitcher,R,Right,L,Left,"5.1 IP, 7 ER, 3 K, 5 BB",,,,,,,,,,,,,,,5.1,7,5,2,3,5,95,0,1,0,"(L, 1-2)"
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,678218,Brandon Valenzuela,Brandon,Valenzuela,59,2000-10-02,25,"6' 0""",225,2,Catcher,S,Switch,R,Right,0-3 | K,3,0,0,0,0,0,0,1,0,0,0,0,3,0,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,656546,Jeff Hoffman,Jeffrey,Hoffman,23,1993-01-08,33,"6' 5""",235,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,656302,Dylan Cease,Dylan,Cease,84,1995-12-28,30,"6' 2""",200,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,676914,Davis Schneider,Davis,Schneider,36,1999-01-26,27,"5' 8""",190,7,Outfielder,R,Right,R,Right,0-4 | 2 K,4,0,0,0,0,0,0,2,0,0,0,0,4,0,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,664770,Nathan Lukes,Nathan,Lukes,38,1994-07-12,31,"5' 11""",180,9,Outfielder,L,Left,R,Right,0-3 | HBP,3,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,543807,George Springer,George,Springer,4,1989-09-19,36,"6' 1""",220,9,Outfielder,R,Right,R,Right,"0-1 | BB, R",1,0,0,0,0,0,1,0,1,0,0,0,2,0,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,453286,Max Scherzer,Maxwell,Scherzer,31,1984-07-27,41,"6' 3""",208,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,689254,Mason Fluharty,Mason,Fluharty,68,2001-08-13,24,"6' 2""",215,1,Pitcher,R,Right,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,680755,Braydon Fisher,Braydon,Fisher,63,2000-07-26,25,"6' 4""",180,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,623168,Tyler Heineman,Tyler,Heineman,55,1991-06-19,34,"5' 10""",190,2,Catcher,S,Switch,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,643511,Tyler Rogers,Tyler,Rogers,71,1990-12-17,35,"6' 3""",180,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,665489,Vladimir Guerrero Jr.,Vladimir,Guerrero,27,1999-03-16,27,"6' 0""",245,3,First Base,R,Right,R,Right,"2-4 | K, R",4,2,0,0,0,0,1,1,0,0,0,0,4,2,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,571578,Patrick Corbin,Patrick,Corbin,46,1989-07-19,36,"6' 4""",225,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,660821,Jesús Sánchez,Jesús,Sánchez,12,1997-10-07,28,"6' 3""",222,9,Outfielder,L,Left,R,Right,"1-4 | HR, 2 RBI, R",4,1,0,0,1,2,1,0,0,0,0,0,4,4,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,664702,Myles Straw,Myles,Straw,3,1994-10-17,31,"5' 9""",178,8,Outfielder,R,Right,R,Right,0-2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,672960,Kazuma Okamoto,Kazuma,Okamoto,7,1996-06-30,29,"6' 1""",220,5,Third Base,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,671737,Taj Bradley,Taj,Bradley,26,2001-03-20,25,"6' 2""",220,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,623437,Justin Topa,Justin,Topa,48,1991-03-07,35,"6' 4""",200,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,605170,Victor Caratini,Victor,Caratini,37,1993-08-17,32,"6' 0""",225,2,Catcher,S,Switch,R,Right,"0-3 | BB, K",3,0,0,0,0,0,0,1,1,0,0,0,4,0,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,665019,Kody Clemens,Kody,Clemens,2,1996-05-15,29,"6' 0""",200,4,Second Base,L,Left,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,686797,Brooks Lee,Brooks,Lee,22,2001-02-14,25,"6' 0""",205,5,Third Base,S,Switch,R,Right,"2-4 | HR, RBI, R",4,2,0,0,1,1,1,0,0,0,0,0,4,5,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,668885,Austin Martin,Christopher,Martin,16,1999-03-23,27,"5' 10""",185,8,Outfielder,R,Right,R,Right,"1-2 | 2 BB, K, R",2,1,0,0,0,0,1,1,2,0,1,0,4,1,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,680573,Simeon Woods Richardson,Simeon,Woods Richardson,24,2000-09-27,25,"6' 3""",210,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,607455,Anthony Banda,Frank,Banda,43,1993-08-10,32,"6' 2""",221,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,656484,Tristan Gray,Tristan,Gray,4,1996-03-22,30,"6' 1""",215,5,Third Base,L,Left,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,605137,Josh Bell,Joshua,Bell,56,1992-08-14,33,"6' 3""",261,3,First Base,S,Switch,R,Right,"1-4 | K, 2 RBI, R",4,1,0,0,0,2,1,1,0,0,0,0,4,1,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,680777,Ryan Jeffers,Ryan,Jeffers,27,1997-06-03,28,"6' 2""",235,2,Catcher,R,Right,R,Right,"0-3 | BB, RBI, R",3,0,0,0,0,1,1,0,1,0,0,0,4,0,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,681546,James Outman,James,Outman,30,1997-05-14,28,"6' 2""",215,8,Outfielder,L,Left,R,Right,0-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,663485,Cole Sands,Bryson,Sands,44,1997-07-17,28,"6' 3""",215,1,Pitcher,R,Right,R,Right,"1.0 IP, 2 ER, 0 K, 0 BB",,,,,,,,,,,,,,,1.0,2,2,1,0,0,22,0,0,0,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,668952,Ryan Kreidler,Ryan,Kreidler,5,1997-11-12,28,"6' 3""",208,8,Outfielder,R,Right,R,Right,0-4 | K,4,0,0,0,0,0,0,1,0,0,0,1,4,0,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,573124,Taylor Rogers,Taylor,Rogers,55,1990-12-17,35,"6' 3""",190,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,641927,Bailey Ober,John,Ober,17,1995-07-12,30,"6' 9""",260,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,681892,Kody Funderburk,Kody,Funderburk,57,1996-11-27,29,"6' 4""",230,1,Pitcher,L,Left,L,Left,"1.0 IP, 0 ER, 0 K, BB",,,,,,,,,,,,,,,1.0,0,1,0,0,1,17,0,0,0,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,663616,Trevor Larnach,Trevor,Larnach,9,1997-02-26,29,"6' 3""",223,9,Outfielder,L,Left,R,Right,"1-3 | HR, BB, 3 RBI",3,1,0,0,1,3,1,0,1,0,0,0,4,4,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,690953,Mick Abel,McLean,Abel,20,2001-08-18,24,"6' 5""",190,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,670183,Garrett Acton,Garrett,Acton,50,1998-06-15,27,"6' 2""",215,1,Pitcher,L,Left,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,621439,Byron Buxton,Byron,Buxton,25,1993-12-18,32,"6' 1""",190,8,Outfielder,R,Right,R,Right,"1-5 | K, R",5,1,0,0,0,0,1,1,0,0,0,0,5,1,,,,,,,,,,,
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,657746,Joe Ryan,Joseph,Ryan,41,1996-06-05,29,"6' 2""",205,1,Pitcher,R,Right,R,Right,"7.0 IP, 2 ER, 5 K, BB",,,,,,,,,,,,,,,7.0,2,2,1,5,1,91,1,0,0,"(W, 2-1)"
2026-04-11,822830,55d3eeee-d289-43f9-9bff-105d7116e5c8,/api/v1.1/game/822830/feed/live,R,2026,2026-04-11,,day,P,N,N,Regular Season,2,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,4,False,142,Minnesota Twins,MIN,7,True,670242,Matt Wallner,Matthew,Wallner,38,1997-12-12,28,"6' 4""",220,9,Outfielder,L,Left,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
